"","Dim1","Dim2","Dim3","Dim4"
"Dolly Parton",0.0987119338807956,-0.348634860329966,0.265440349955103,0.770950619677217
"Dominic Cooper",0.588589340409691,0.54622604574071,0.392698538718209,-0.24550366257044
"Dominic Flores",0.0987119338807956,-0.348634860329966,0.265440349955103,0.770950619677217
"Don Cheadle",0.227300382604516,-0.425789060315212,0.574458931527496,-0.239712220054756
"Don Johnson",0.0518413774051972,-0.509586775165811,-1.51193021643199,-0.0258128205617797
"Don McKellar",0.0987119338807956,-0.348634860329966,0.265440349955103,0.770950619677217
"Don Rickles",0.0987119338807956,-0.348634860329966,0.265440349955103,0.770950619677217
"Don Wallace",0.0987119338807956,-0.348634860329966,0.265440349955103,0.770950619677217
"Donald Faison",-0.0418997355459995,-0.831490604837501,-5.06667134920619,-1.61933970103977
"Donald Glover",-5.47403561983381,2.25584764000982,0.363530036244866,-1.01696509365921
"Dong-gun Jang",-0.0418997355459995,-0.831490604837501,-5.06667134920619,-1.61933970103977
"Donny Boaz",2.39503412943557,5.40630157602032,-0.516103425328222,-0.274460875148861
"Dorian Missick",0.0987119338807956,-0.348634860329966,0.265440349955103,0.770950619677217
"Dougray Scott",0.0987119338807956,-0.348634860329966,0.265440349955103,0.770950619677217
"Drake Bell",0.0987119338807956,-0.348634860329967,0.265440349955102,0.770950619677217
"Dreama Walker",0.0987119338807956,-0.348634860329966,0.265440349955103,0.770950619677217
"Drew Fuller",-0.0418997355459995,-0.831490604837501,-5.06667134920619,-1.61933970103977
"Drew Powell",0.0987119338807956,-0.348634860329966,0.265440349955103,0.770950619677217
"Dustin Lance Black",2.39503412943557,5.40630157602032,-0.516103425328222,-0.274460875148861
"Dustin Milligan",0.0987119338807956,-0.348634860329966,0.265440349955103,0.770950619677217
"Dwayne Johnson",0.0987119338807957,-0.348634860329966,0.265440349955103,0.770950619677217
"Dyan Cannon",0.0987119338807956,-0.348634860329966,0.265440349955103,0.770950619677217
"Dylan Authors",2.39503412943557,5.40630157602032,-0.516103425328222,-0.274460875148861
"Dylan Baker",0.0987119338807956,-0.348634860329967,0.265440349955103,0.770950619677217
"Eamonn Walker",2.39503412943557,5.40630157602032,-0.516103425328222,-0.274460875148861
"Eartha Kitt",0.0987119338807956,-0.348634860329966,0.265440349955103,0.770950619677217
"Ed Begley Jr.",0.0987119338807956,-0.348634860329966,0.265440349955103,0.770950619677217
"Ed Skrein",0.0987119338807956,-0.348634860329966,0.265440349955103,0.770950619677217
"Eddie Cahill",0.741654177499395,-0.734405860256192,1.81053325781707,-4.28236357898265
"Eddie Cibrian",0.0518413774051972,-0.509586775165811,-1.51193021643199,-0.0258128205617797
"Eddie Griffin",0.0987119338807956,-0.348634860329966,0.265440349955103,0.770950619677217
"Eddie Izzard",0.028406099167398,-0.590062732583734,-2.40061549962554,-0.424194540681278
"Eddie Marsan",0.0987119338807956,-0.348634860329967,0.265440349955103,0.770950619677217
"Eddie Redmayne",0.385030138333396,-0.662234296419963,-0.295041120904237,-2.35327905983196
"Edgar Arreola",0.0987119338807956,-0.348634860329966,0.265440349955103,0.770950619677217
"Edie Falco",0.0987119338807956,-0.348634860329966,0.265440349955103,0.770950619677217
"Eileen Brennan",0.0987119338807956,-0.348634860329967,0.265440349955103,0.770950619677217
"Elaine Hendrix",-0.0418997355459995,-0.831490604837501,-5.06667134920619,-1.61933970103977
"Elden Henson",0.0987119338807956,-0.348634860329966,0.265440349955103,0.770950619677217
"Elina Alminas",0.0987119338807956,-0.348634860329966,0.265440349955103,0.770950619677217
"Elisabeth Harnois",-0.0418997355459995,-0.831490604837501,-5.06667134920619,-1.61933970103977
"Elizabeth Berrington",0.0987119338807956,-0.348634860329966,0.265440349955103,0.770950619677217
"Elizabeth Daily",-1.75887058402407,0.519525973116629,0.29813691205169,0.174978715231741
"Elizabeth McGovern",0.0987119338807956,-0.348634860329966,0.265440349955103,0.770950619677217
"Ellar Coltrane",0.741654177499395,-0.734405860256192,1.81053325781707,-4.28236357898265
"Ellen Burstyn",-1.75887058402407,0.519525973116629,0.29813691205169,0.174978715231741
"Elpidia Carrillo",0.0987119338807956,-0.348634860329966,0.265440349955103,0.770950619677217
"Emilia Fox",0.0987119338807956,-0.348634860329966,0.265440349955103,0.770950619677217
"Emily Osment",-5.47403561983381,2.25584764000982,0.363530036244866,-1.01696509365921
"Emily Podleski",0.0987119338807956,-0.348634860329966,0.265440349955103,0.770950619677217
"Emily Rios",0.741654177499395,-0.734405860256192,1.81053325781707,-4.28236357898265
"Emily Watson",0.672792482769489,1.0900992487576,0.0700544061342713,0.509597745970697
"Emir Kusturica",1.24687303165818,2.52883335784518,-0.12533153768656,0.248244872264178
"Emma Bell",0.0987119338807956,-0.348634860329967,0.265440349955103,0.770950619677217
"Emma Stone",0.366604535388545,-0.509372776965894,0.909229061564254,-1.33459696309773
"Emma Watson",0.0987119338807956,-0.348634860329966,0.265440349955103,0.770950619677217
"Emmanuelle Vaugier",0.0987119338807956,-0.348634860329967,0.265440349955103,0.770950619677217
"Eoin Macken",-5.47403561983381,2.25584764000982,0.363530036244866,-1.01696509365921
"Eric Dane",0.313026015086995,-0.477225193638708,0.780471319242424,-0.913487446542738
"Eric Idle",-0.0418997355459996,-0.831490604837501,-5.06667134920619,-1.61933970103977
"Eric Mendenhall",-5.47403561983381,2.25584764000982,0.363530036244866,-1.01696509365921
"Eric Sheffer Stevens",-5.47403561983381,2.25584764000982,0.363530036244866,-1.01696509365921
"Eric Stoltz",2.39503412943557,5.40630157602032,-0.516103425328222,-0.274460875148861
"Erick Avari",0.0987119338807956,-0.348634860329966,0.265440349955103,0.770950619677217
"Erika Christensen",-3.61645310192894,1.38768680656322,0.330833474148278,-0.420993189213736
"Essence Atkins",-5.47403561983381,2.25584764000982,0.363530036244866,-1.01696509365921
"Essie Davis",0.0987119338807956,-0.348634860329967,0.265440349955103,0.770950619677217
"Estella Warren",0.420183055690095,-0.541520360293079,1.03798680388608,-1.75570647965271
"Ethan Embry",0.0987119338807956,-0.348634860329967,0.265440349955102,0.770950619677217
"Ethan Suplee",0.259447494785445,-0.445077610311523,0.651713576920594,-0.492377929987749
"Eugenio Derbez",0.741654177499395,-0.734405860256192,1.81053325781707,-4.28236357898265
"Eva Amurri Martino",0.0987119338807956,-0.348634860329966,0.265440349955103,0.770950619677217
"Eva Green",0.0987119338807956,-0.348634860329967,0.265440349955102,0.770950619677217
"Ezra Miller",1.24687303165818,2.52883335784518,-0.12533153768656,0.248244872264178
"F. Murray Abraham",0.0987119338807956,-0.348634860329966,0.265440349955103,0.770950619677217
"Faizon Love",-2.68766184297651,0.953606389839926,0.314485193099984,-0.123007236990998
"Fann Wong",0.0987119338807956,-0.348634860329966,0.265440349955103,0.770950619677217
"Fanny Ardant",0.0987119338807956,-0.348634860329966,0.265440349955103,0.770950619677217
"Fay Masterson",0.741654177499395,-0.734405860256192,1.81053325781707,-4.28236357898265
"Fereshteh Sadre Orafaiy",0.741654177499395,-0.734405860256192,1.81053325781707,-4.28236357898265
"Fergie",-0.0418997355459995,-0.831490604837501,-5.06667134920619,-1.61933970103977
"Fernanda Andrade",-5.47403561983381,2.25584764000982,0.363530036244866,-1.01696509365921
"Fernanda Montenegro",0.0987119338807956,-0.348634860329966,0.265440349955103,0.770950619677217
"Finn Wittrock",0.0987119338807956,-0.348634860329967,0.265440349955103,0.770950619677217
"Fionnula Flanagan",0.741654177499395,-0.734405860256192,1.81053325781707,-4.28236357898265
"Fisher Stevens",0.0518413774051972,-0.509586775165811,-1.51193021643199,-0.0258128205617797
"Flavio Parenti",0.0987119338807956,-0.348634860329966,0.265440349955103,0.770950619677217
"Florian Lukas",0.0987119338807956,-0.348634860329966,0.265440349955103,0.770950619677217
"Frances Conroy",0.0987119338807956,-0.348634860329967,0.265440349955103,0.770950619677217
"Frances Fisher",0.0987119338807956,-0.348634860329967,0.265440349955102,0.770950619677217
"Francesca Capaldi",0.0987119338807956,-0.348634860329966,0.265440349955103,0.770950619677217
"François Cluzet",2.39503412943557,5.40630157602032,-0.516103425328222,-0.274460875148861
"Frank Grillo",0.0987119338807956,-0.348634860329967,0.265440349955102,0.770950619677217
"Frank Langella",0.0987119338807956,-0.348634860329967,0.265440349955102,0.770950619677217
"Frank Welker",-1.75887058402407,0.519525973116629,0.29813691205169,0.174978715231741
"Frankie Muniz",-5.47403561983381,2.25584764000982,0.363530036244866,-1.01696509365921
"Gabriel Millman",0.0987119338807956,-0.348634860329966,0.265440349955103,0.770950619677217
"Gary Cole",-0.697394859507006,0.0234340682900029,0.279453162282212,0.515534089200584
"Gary Dourdan",-1.75887058402407,0.519525973116629,0.29813691205169,0.174978715231741
"Gary Lewis",2.39503412943557,5.40630157602032,-0.516103425328222,-0.274460875148861
"Gary Oldman",-1.01583757686213,0.17226163973799,0.285058287213055,0.413367477009931
"Gary Weeks",0.0987119338807956,-0.348634860329966,0.265440349955103,0.770950619677217
"Gavin MacLeod",-0.0418997355459995,-0.831490604837501,-5.06667134920619,-1.61933970103977
"Gena Rowlands",0.0987119338807956,-0.348634860329966,0.265440349955103,0.770950619677217
"Geoffrey Arend",0.741654177499395,-0.734405860256192,1.81053325781707,-4.28236357898265
"George Coe",0.0987119338807956,-0.348634860329966,0.265440349955103,0.770950619677217
"George Kennedy",0.0987119338807956,-0.348634860329967,0.265440349955102,0.770950619677217
"Geraldine Chaplin",0.0987119338807956,-0.348634860329966,0.265440349955103,0.770950619677217
"Gerard Butler",0.246009448077984,-0.0914606660185705,0.0249896885560159,0.324160303140221
"Gerry Bednob",0.0987119338807956,-0.348634860329966,0.265440349955103,0.770950619677217
"Giancarlo Giannini",0.0987119338807956,-0.348634860329966,0.265440349955103,0.770950619677217
"Gillian White",0.0987119338807956,-0.348634860329966,0.265440349955103,0.770950619677217
"Glen Hansard",0.741654177499395,-0.734405860256192,1.81053325781707,-4.28236357898265
"Glenn Morshower",0.0987119338807956,-0.348634860329967,0.265440349955102,0.770950619677217
"Glenn Plummer",0.0987119338807956,-0.348634860329966,0.265440349955103,0.770950619677217
"Goran Visnjic",0.313026015086995,-0.477225193638708,0.780471319242424,-0.913487446542738
"Grace Phipps",0.0987119338807956,-0.348634860329966,0.265440349955103,0.770950619677217
"Greg Ayres",0.741654177499395,-0.734405860256192,1.81053325781707,-4.28236357898265
"Greg Germann",0.0987119338807956,-0.348634860329966,0.265440349955103,0.770950619677217
"Greg Grunberg",0.0987119338807956,-0.348634860329967,0.265440349955103,0.770950619677217
"Gregory Scott Cummins",0.0987119338807956,-0.348634860329966,0.265440349955103,0.770950619677217
"Gregory Smith",0.0987119338807956,-0.348634860329967,0.265440349955102,0.770950619677217
"Gretchen Mol",0.0987119338807956,-0.348634860329967,0.265440349955103,0.770950619677217
"Gunnar Hansen",-5.47403561983381,2.25584764000982,0.363530036244866,-1.01696509365921
"Haley Joel Osment",-1.04395991074749,0.0756904908364835,-0.781364052619202,-0.0646905871334667
"Haley Ramm",-0.0418997355459995,-0.831490604837501,-5.06667134920619,-1.61933970103977
"Harold Perrineau",0.0987119338807956,-0.348634860329966,0.265440349955103,0.770950619677217
"Harold Ramis",0.741654177499395,-0.734405860256192,1.81053325781707,-4.28236357898265
"Harrison Ford",0.152290454182346,-0.380782443657152,0.394198092276933,0.349841103122228
"Harry Lennix",-1.80574114049967,0.358574058280784,-1.47923365433541,-0.621784725007256
"Harry Styles",-5.47403561983381,2.25584764000982,0.363530036244866,-1.01696509365921
"Harvey Fierstein",0.0987119338807956,-0.348634860329966,0.265440349955103,0.770950619677217
"Hayden Christensen",0.0987119338807956,-0.348634860329966,0.265440349955103,0.770950619677217
"Hayley Atwell",0.0987119338807956,-0.348634860329967,0.265440349955102,0.770950619677217
"Heath Ledger",0.199178048719156,-0.522360209216719,-0.491963408304762,-0.717770284198154
"Heather Donahue",0.0987119338807956,-0.348634860329966,0.265440349955103,0.770950619677217
"Heather Locklear",0.0987119338807956,-0.348634860329966,0.265440349955103,0.770950619677217
"Heather Matarazzo",0.0987119338807956,-0.348634860329966,0.265440349955103,0.770950619677217
"Hector Elizondo",0.0518413774051972,-0.509586775165811,-1.51193021643199,-0.0258128205617797
"Henry Cavill",0.0786245525341106,-0.417614252402471,-0.496289892782224,0.429480573860504
"Henry Ian Cusick",1.24687303165818,2.52883335784518,-0.12533153768656,0.248244872264178
"Henry Thomas",-0.0418997355459995,-0.831490604837501,-5.06667134920619,-1.61933970103977
"Hiroshi Abe",-0.0418997355459995,-0.831490604837501,-5.06667134920619,-1.61933970103977
"Holly Hunter",0.227300382604515,-0.425789060315212,0.574458931527495,-0.239712220054756
"Hope Davis",0.0987119338807956,-0.348634860329967,0.265440349955103,0.770950619677217
"Hugh Jackman",0.218589525828081,-0.16193970781085,-0.459930410278479,0.139065064646888
"Hugh M. Hefner",0.0987119338807956,-0.348634860329967,0.265440349955103,0.770950619677217
"Hulk Hogan",0.0987119338807956,-0.348634860329966,0.265440349955103,0.770950619677217
"Hunter Parrish",0.0987119338807956,-0.348634860329967,0.265440349955103,0.770950619677217
"Ian McNeice",0.0987119338807956,-0.348634860329966,0.265440349955103,0.770950619677217
"Ian Somerhalder",0.0987119338807956,-0.348634860329967,0.265440349955102,0.770950619677217
"Ian Whyte",-0.0418997355459995,-0.831490604837501,-5.06667134920619,-1.61933970103977
"Ian Ziering",-0.0418997355459995,-0.831490604837501,-5.06667134920619,-1.61933970103977
"Iko Uwais",0.741654177499395,-0.734405860256192,1.81053325781707,-4.28236357898265
"Illeana Douglas",0.0987119338807956,-0.348634860329966,0.265440349955103,0.770950619677217
"Imelda Staunton",0.420183055690095,-0.541520360293079,1.03798680388608,-1.75570647965271
"Indira Varma",0.0987119338807956,-0.348634860329967,0.265440349955103,0.770950619677217
"Ioan Gruffudd",0.0635590165240969,-0.46934879645685,-1.06758757483522,0.173378039497969
"Isaac Hayes",0.741654177499395,-0.734405860256192,1.81053325781707,-4.28236357898265
"Isaac Hempstead Wright",0.0987119338807956,-0.348634860329966,0.265440349955103,0.770950619677217
"Isabella Rossellini",1.24687303165818,2.52883335784518,-0.12533153768656,0.248244872264178
"Isabelle Adjani",0.0987119338807956,-0.348634860329966,0.265440349955103,0.770950619677217
"Isabelle Huppert",2.39503412943557,5.40630157602032,-0.516103425328222,-0.274460875148861
"Isaiah Washington",0.0987119338807956,-0.348634860329966,0.265440349955103,0.770950619677217
"Ivana Baquero",0.741654177499395,-0.734405860256192,1.81053325781707,-4.28236357898265
"Ivana Milicevic",0.0987119338807956,-0.348634860329967,0.265440349955102,0.770950619677217
"J.D. Evermore",0.0987119338807956,-0.348634860329966,0.265440349955103,0.770950619677217
"J.K. Simmons",0.223152368129557,-0.423300215154397,0.564490590186451,-0.207110192966628
"Jack Davenport",0.0987119338807956,-0.348634860329966,0.265440349955103,0.770950619677217
"Jack McBrayer",0.0987119338807956,-0.348634860329967,0.265440349955102,0.770950619677217
"Jack Reynor",0.0987119338807956,-0.348634860329966,0.265440349955103,0.770950619677217
"Jackson Nicoll",0.0987119338807956,-0.348634860329966,0.265440349955103,0.770950619677217
"Jacob Tremblay",0.0987119338807956,-0.348634860329966,0.265440349955103,0.770950619677217
"Jacqueline McKenzie",0.0987119338807956,-0.348634860329966,0.265440349955103,0.770950619677217
"Jada Pinkett Smith",-1.29447495454786,0.30248576475498,0.289962771527543,0.32397169134311
"Jaime King",0.0987119338807956,-0.348634860329967,0.265440349955103,0.770950619677217
"Jake Busey",0.0987119338807956,-0.348634860329966,0.265440349955103,0.770950619677217
"Jake Gyllenhaal",0.423723389758532,0.00502848094477243,0.561881499824531,-0.475615079615527
"James Babson",0.0987119338807956,-0.348634860329966,0.265440349955103,0.770950619677217
"James Brolin",0.0987119338807956,-0.348634860329966,0.265440349955103,0.770950619677217
"James Callis",0.0987119338807956,-0.348634860329966,0.265440349955103,0.770950619677217
"James Coburn",-5.47403561983381,2.25584764000982,0.363530036244866,-1.01696509365921
"James Corden",0.0987119338807956,-0.348634860329967,0.265440349955102,0.770950619677217
"James D'Arcy",0.0987119338807956,-0.348634860329967,0.265440349955103,0.770950619677217
"James Duval",0.0987119338807956,-0.348634860329966,0.265440349955103,0.770950619677217
"James Franco",-0.394268597128806,-0.12676371028861,0.429758609370275,0.0868276284775878
"James Kyson",-5.47403561983381,2.25584764000982,0.363530036244866,-1.01696509365921
"James Lafferty",0.0987119338807956,-0.348634860329966,0.265440349955103,0.770950619677217
"James Martin Kelly",0.0987119338807956,-0.348634860329966,0.265440349955103,0.770950619677217
"James Nesbitt",0.313026015086995,-0.477225193638708,0.780471319242424,-0.913487446542738
"James Wilcox",0.0987119338807956,-0.348634860329966,0.265440349955103,0.770950619677217
"James Wolk",0.0987119338807956,-0.348634860329966,0.265440349955103,0.770950619677217
"Jamie Kennedy",-0.0418997355459995,-0.831490604837501,-5.06667134920619,-1.61933970103977
"Jamie Lee Curtis",-1.01583757686213,0.17226163973799,0.285058287213055,0.413367477009931
"Jamie Renée Smith",0.0987119338807956,-0.348634860329966,0.265440349955103,0.770950619677217
"Jan Decleir",2.39503412943557,5.40630157602032,-0.516103425328222,-0.274460875148861
"Janeane Garofalo",0.0705895999954366,-0.445206009231473,-0.800981989877155,0.292892555533819
"Jason Alexander",0.0987119338807956,-0.348634860329966,0.265440349955103,0.770950619677217
"Jason Flemyng",0.0987119338807956,-0.348634860329966,0.265440349955103,0.770950619677217
"Jason London",0.0987119338807956,-0.348634860329966,0.265440349955103,0.770950619677217
"Jason Marsden",0.0987119338807956,-0.348634860329966,0.265440349955103,0.770950619677217
"Jason Mewes",-0.0418997355459995,-0.831490604837501,-5.06667134920619,-1.61933970103977
"Jason Patric",0.0518413774051972,-0.509586775165811,-1.51193021643199,-0.0258128205617797
"Jason Priestley",0.0987119338807956,-0.348634860329966,0.265440349955103,0.770950619677217
"Jason Statham",0.190333759305628,-0.448986679878765,0.086086279280114,-0.22880287776572
"Jasper Cole",0.0987119338807956,-0.348634860329966,0.265440349955103,0.770950619677217
"Javier Botet",0.420183055690095,-0.541520360293079,1.03798680388608,-1.75570647965271
"Jay Hernandez",-1.04395991074749,0.0756904908364835,-0.781364052619202,-0.0646905871334667
"Jay Laga'aia",0.0987119338807956,-0.348634860329966,0.265440349955103,0.770950619677217
"Jean-Baptiste Maunier",0.0987119338807956,-0.348634860329966,0.265440349955103,0.770950619677217
"Jean-Pierre Léaud",2.39503412943557,5.40630157602032,-0.516103425328222,-0.274460875148861
"Jeanne Tripplehorn",0.0987119338807956,-0.348634860329967,0.265440349955103,0.770950619677217
"Jeff Bennett",0.0987119338807956,-0.348634860329966,0.265440349955103,0.770950619677217
"Jeff Bridges",0.288572012475066,-0.0341024355150387,-0.441750669026607,-0.00614268995992036
"Jeff Kober",0.0987119338807956,-0.348634860329966,0.265440349955103,0.770950619677217
"Jeffrey Combs",0.0987119338807956,-0.348634860329966,0.265440349955103,0.770950619677217
"Jeffrey Falcon",0.0987119338807956,-0.348634860329966,0.265440349955103,0.770950619677217
"Jeffrey Jones",0.0987119338807956,-0.348634860329966,0.265440349955103,0.770950619677217
"Jelena Jovanova",-0.0418997355459995,-0.831490604837501,-5.06667134920619,-1.61933970103977
"Jenna Fischer",0.0518413774051972,-0.509586775165811,-1.51193021643199,-0.0258128205617797
"Jennifer Ehle",-0.887249128138407,0.0951074397527453,0.594076868785448,-0.597295362722042
"Jennifer Esposito",-5.47403561983381,2.25584764000982,0.363530036244866,-1.01696509365921
"Jennifer Freeman",-5.47403561983381,2.25584764000982,0.363530036244866,-1.01696509365921
"Jennifer Garner",-0.520482238754161,-0.0592479158477681,0.276339203987298,0.572293318195392
"Jennifer Hudson",0.0987119338807956,-0.348634860329966,0.265440349955103,0.770950619677217
"Jennifer Jason Leigh",-0.556573137751171,1.32324892700805,0.12874953215639,0.204285178044716
"Jennifer Lawrence",-0.0697192329493197,-0.300375753136491,0.824265651783644,-1.16151271651105
"Jennifer Saunders",0.0987119338807956,-0.348634860329966,0.265440349955103,0.770950619677217
"Jensen Ackles",-5.47403561983381,2.25584764000982,0.363530036244866,-1.01696509365921
"Jere Burns",0.0987119338807956,-0.348634860329966,0.265440349955103,0.770950619677217
"Jeremy Davies",1.24687303165818,2.52883335784518,-0.12533153768656,0.248244872264178
"Jeremy Irvine",0.817282109256789,1.40872537028428,-1.7724448081931,-0.374283318837139
"Jeremy Renner",0.170149960949529,-0.391498304766214,0.437117339717543,0.209471264270565
"Jeremy Shada",0.0987119338807956,-0.348634860329966,0.265440349955103,0.770950619677217
"Jeremy W. Auman",0.0987119338807956,-0.348634860329966,0.265440349955103,0.770950619677217
"Jerry Ferrara",0.420183055690095,-0.541520360293079,1.03798680388608,-1.75570647965271
"Jerry Stiller",0.028406099167398,-0.590062732583734,-2.40061549962554,-0.424194540681278
"Jesse McCartney",-5.47403561983381,2.25584764000982,0.363530036244866,-1.01696509365921
"Jessica Barden",0.0987119338807956,-0.348634860329966,0.265440349955103,0.770950619677217
"Jessica Lowndes",-5.47403561983381,2.25584764000982,0.363530036244866,-1.01696509365921
"Jessica Paré",0.0987119338807956,-0.348634860329967,0.265440349955103,0.770950619677217
"Jessie T. Usher",0.0987119338807956,-0.348634860329966,0.265440349955103,0.770950619677217
"Jessy Schram",0.0987119338807956,-0.348634860329966,0.265440349955103,0.770950619677217
"Jet Li",0.864152665732387,1.56967728512013,0.00492575819399419,0.422480121401857
"Jill Clayburgh",0.0987119338807956,-0.348634860329966,0.265440349955103,0.770950619677217
"Jim Belushi",0.0987119338807956,-0.348634860329967,0.265440349955102,0.770950619677217
"Jim Broadbent",0.281902739035449,0.0867492257914167,-0.775083938554525,0.241314970926302
"Jim Carter",0.0987119338807956,-0.348634860329966,0.265440349955103,0.770950619677217
"Jim Gaffigan",0.028406099167398,-0.590062732583734,-2.40061549962554,-0.424194540681278
"Jim Meskimen",0.0987119338807956,-0.348634860329966,0.265440349955103,0.770950619677217
"Jim Parsons",0.0987119338807956,-0.348634860329966,0.265440349955103,0.770950619677217
"Jim Sturgess",0.864152665732387,1.56967728512013,0.00492575819399415,0.422480121401857
"Jimmy Bennett",-0.697394859507006,0.0234340682900029,0.279453162282212,0.515534089200584
"Jimmy Fallon",0.0987119338807956,-0.348634860329967,0.265440349955103,0.770950619677217
"Joan Allen",0.0987119338807956,-0.348634860329967,0.265440349955103,0.770950619677217
"Joaquim de Almeida",0.0987119338807956,-0.348634860329966,0.265440349955103,0.770950619677217
"Joe Estevez",-5.47403561983381,2.25584764000982,0.363530036244866,-1.01696509365921
"Joe Lo Truglio",0.0987119338807956,-0.348634860329967,0.265440349955103,0.770950619677217
"Joe Mantegna",0.0987119338807956,-0.348634860329966,0.265440349955103,0.770950619677217
"Joe Morton",0.0987119338807956,-0.348634860329966,0.265440349955103,0.770950619677217
"Joel Courtney",0.741654177499395,-0.734405860256192,1.81053325781707,-4.28236357898265
"Joel McHale",0.0987119338807956,-0.348634860329966,0.265440349955103,0.770950619677217
"Joely Richardson",-0.0418997355459995,-0.831490604837501,-5.06667134920619,-1.61933970103977
"Johanna Braddy",-5.47403561983381,2.25584764000982,0.363530036244866,-1.01696509365921
"Johannes Silberschneider",0.0987119338807956,-0.348634860329966,0.265440349955103,0.770950619677217
"John Amos",-5.47403561983381,2.25584764000982,0.363530036244866,-1.01696509365921
"John August",0.0987119338807956,-0.348634860329966,0.265440349955103,0.770950619677217
"John Beasley",0.741654177499395,-0.734405860256192,1.81053325781707,-4.28236357898265
"John Boyega",0.0987119338807956,-0.348634860329966,0.265440349955103,0.770950619677217
"John Cameron Mitchell",0.0987119338807956,-0.348634860329966,0.265440349955103,0.770950619677217
"John de Lancie",0.028406099167398,-0.590062732583734,-2.40061549962554,-0.424194540681278
"John Doe",0.0987119338807956,-0.348634860329966,0.265440349955103,0.770950619677217
"John Doman",0.741654177499395,-0.734405860256192,1.81053325781707,-4.28236357898265
"John F. Kennedy",0.0987119338807956,-0.348634860329966,0.265440349955103,0.770950619677217
"John Gatins",0.0987119338807956,-0.348634860329966,0.265440349955103,0.770950619677217
"John Heard",1.24687303165818,2.52883335784518,-0.12533153768656,0.248244872264178
"John Howard",0.0987119338807956,-0.348634860329966,0.265440349955103,0.770950619677217
"John Kapelos",0.0987119338807956,-0.348634860329966,0.265440349955103,0.770950619677217
"John Karyus",0.0987119338807956,-0.348634860329966,0.265440349955103,0.770950619677217
"John Mahoney",0.0987119338807956,-0.348634860329966,0.265440349955103,0.770950619677217
"John Michael Higgins",0.313026015086995,-0.477225193638708,0.780471319242424,-0.913487446542738
"John Ratzenberger",0.0987119338807956,-0.348634860329967,0.265440349955102,0.770950619677217
"John Robinson",0.741654177499395,-0.734405860256192,1.81053325781707,-4.28236357898265
"John Witherspoon",0.0987119338807956,-0.348634860329967,0.265440349955103,0.770950619677217
"Johnny Cannizzaro",0.0987119338807956,-0.348634860329966,0.265440349955103,0.770950619677217
"Johnny Depp",-0.094661697151301,-0.311347271077799,-0.247406276212449,0.481957501113107
"Johnny Lewis",0.0987119338807956,-0.348634860329966,0.265440349955103,0.770950619677217
"Jon Favreau",-1.21410717409553,0.254264389764202,0.483099385010289,-0.307692583489373
"Jon Foo",2.39503412943557,5.40630157602032,-0.516103425328222,-0.274460875148861
"Jon Hamm",0.0705895999954366,-0.445206009231473,-0.800981989877155,0.292892555533819
"Jon Heder",0.0987119338807956,-0.348634860329967,0.265440349955102,0.770950619677217
"Jon Lovitz",0.0987119338807956,-0.348634860329966,0.265440349955103,0.770950619677217
"Jon Seda",0.0987119338807956,-0.348634860329966,0.265440349955103,0.770950619677217
"Jonathan Brandis",0.0987119338807956,-0.348634860329966,0.265440349955103,0.770950619677217
"Jonathan D. Mellor",0.0987119338807956,-0.348634860329966,0.265440349955103,0.770950619677217
"Jordana Brewster",0.028406099167398,-0.590062732583734,-2.40061549962554,-0.424194540681278
"Jordana Spiro",0.0987119338807956,-0.348634860329966,0.265440349955103,0.770950619677217
"Jordi Mollà",0.028406099167398,-0.590062732583734,-2.40061549962554,-0.424194540681278
"Jørgen Langhelle",2.39503412943557,5.40630157602032,-0.516103425328222,-0.274460875148861
"Joseph Gilgun",1.24687303165818,2.52883335784518,-0.12533153768656,0.248244872264178
"Joseph Gordon-Levitt",0.681219677112791,0.603794487472434,0.17191713785739,-0.837785730312451
"Josh Charles",0.0987119338807956,-0.348634860329967,0.265440349955103,0.770950619677217
"Josh Gad",0.420183055690095,-0.541520360293079,1.03798680388608,-1.75570647965271
"Josh Hutcherson",0.282409717771824,-0.458855146023174,0.706895466487093,-0.672853437082744
"Josh Swanson",2.39503412943557,5.40630157602032,-0.516103425328222,-0.274460875148861
"Josh Wingate",0.0987119338807956,-0.348634860329966,0.265440349955103,0.770950619677217
"Jossara Jinaro",-0.0418997355459995,-0.831490604837501,-5.06667134920619,-1.61933970103977
"Judge Reinhold",-5.47403561983381,2.25584764000982,0.363530036244866,-1.01696509365921
"Judith Chapman",0.0987119338807956,-0.348634860329966,0.265440349955103,0.770950619677217
"Judy Greer",0.0635590165240968,-0.46934879645685,-1.06758757483522,0.173378039497969
"Julia Jentsch",2.39503412943557,5.40630157602032,-0.516103425328222,-0.274460875148861
"Julia Ormond",0.0987119338807956,-0.348634860329966,0.265440349955103,0.770950619677217
"Julia Roberts",0.186809842943134,-0.445126994511504,0.0929845127676135,-0.190350820171761
"Julian Morris",-1.80574114049967,0.358574058280784,-1.47923365433541,-0.621784725007256
"Julian Richings",0.028406099167398,-0.590062732583734,-2.40061549962554,-0.424194540681278
"Julian Sands",0.0987119338807956,-0.348634860329966,0.265440349955103,0.770950619677217
"Julianna Guill",-0.0418997355459995,-0.831490604837501,-5.06667134920619,-1.61933970103977
"Julie Benz",-1.32962787190456,0.181771828628096,-1.04306515326278,-0.273600888836138
