"","Dim1","Dim2","Dim3","Dim4"
"David Nutter",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"David O. Russell",-0.046059103167867,0.179377726295951,-0.664190199610474,-1.56271187684239
"David Palmer",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"David R. Ellis",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"David Raynr",1.6276352101726,-1.82477038300272,1.00827346498778,-0.0918831470347755
"David Robert Mitchell",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"David S. Goyer",2.12183616466894,-2.47356658431975,1.51083819209851,-0.325600071768069
"David Schwimmer",-4.40158919518002,-2.49372632736262,1.48210934152022,0.321133522255129
"David Silverman",-0.300847702969768,0.256390400092715,-0.883882843965211,-4.45868454885238
"David Sington",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"David Slade",1.13343425567625,-1.17597418168569,0.505708737877044,0.141833777698518
"David Soren",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"David Twohy",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"David Wain",0.052058187058569,1.44488036229405,1.57648592386854,0.172746031414472
"David Yates",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"David Zucker",0.886333778428078,-0.85157608102717,0.254426374321677,0.258692240065164
"Davis Guggenheim",0.052058187058569,1.44488036229405,1.57648592386854,0.172746031414472
"Dean DeBlois",0.145032346683559,0.121618220948378,-0.499420716344422,0.609267627165104
"Dean Israelite",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"Dean Parisot",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"Dean Wright",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"Deb Hagan",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"Debra Granik",-0.300847702969768,0.256390400092715,-0.883882843965211,-4.45868454885238
"Demian Lichtenstein",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"Denis Villeneuve",0.145032346683559,0.121618220948378,-0.499420716344422,0.609267627165104
"Dennie Gordon",0.145032346683559,0.121618220948378,-0.499420716344422,0.609267627165104
"Dennis Dugan",0.0954901189443,0.136592907519971,-0.542138730524509,0.0461618298298278
"Dennis Iliadis",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"Denys Arcand",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"Denzel Washington",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"Deon Taylor",-0.0409159725664206,2.76814250363972,3.6523925640815,-0.26377556433616
"Derek Cianfrance",-0.0779076781431046,0.189004310520546,-0.691651780154816,-1.92470846084364
"Derrick Borte",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"Des McAnuff",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"Dewey Nicks",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"Dexter Fletcher",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"Diane English",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"Diane Keaton",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"Dinesh D'Souza",3.11023807366163,-3.77115898695381,2.51596764631997,-0.793033921234655
"Dito Montiel",-0.0409159725664206,2.76814250363972,3.6523925640815,-0.26377556433616
"DJ Pooh",1.6276352101726,-1.82477038300272,1.00827346498778,-0.0918831470347755
"Dominic Sena",0.0830495736002322,1.00379298184549,0.884517043797553,0.318253229998016
"Don Bluth",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"Don Hall",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"Don Mancini",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"Don Michael Paul",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"Don Scardino",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"Donald Petrie",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"Doug Lefler",-0.0409159725664206,2.76814250363972,3.6523925640815,-0.26377556433616
"Doug Liman",0.0176380467826081,0.16012455784676,-0.60926703852179,-0.838718708839892
"Douglas Aarniokoski",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"Douglas McGrath",-2.88604868122549,-1.62194481125895,0.821599322232008,0.417178223891787
"Drake Doremus",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"Drew Barrymore",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"Drew Goddard",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"Duke Johnson",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"Duncan Jones",-1.37050816727097,-0.750163295155289,0.161089302943794,0.513222925528446
"Duncan Tucker",-0.300847702969768,0.256390400092715,-0.883882843965211,-4.45868454885238
"Dustin Hoffman",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"Dwight H. Little",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"E. Elias Merhige",0.052058187058569,1.44488036229405,1.57648592386854,0.172746031414472
"E.L. Katz",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"Ed Decter",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"Ed Gass-Donnelly",3.11023807366163,-3.77115898695381,2.51596764631997,-0.793033921234655
"Ed Harris",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"Eddie O'Flaherty",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"Edgar Wright",-0.0779076781431046,0.189004310520546,-0.691651780154816,-1.92470846084364
"Edward Burns",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"Edward Norton",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"Edward Zwick",0.145032346683559,0.121618220948377,-0.499420716344422,0.609267627165104
"Efram Potelle",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"Ekachai Uekrongtham",-0.0409159725664206,2.76814250363972,3.6523925640815,-0.26377556433616
"Eli Roth",1.13343425567625,-1.17597418168569,0.505708737877044,0.141833777698518
"Elizabeth Allen Rosenbaum",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"Elizabeth Banks",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"Ellory Elkayem",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"Émile Gaudreault",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"Emilio Estevez",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"Eric Blakeney",-0.0409159725664206,2.76814250363972,3.6523925640815,-0.26377556433616
"Eric Bress",-4.40158919518002,-2.49372632736262,1.48210934152022,0.321133522255129
"Eric Brevig",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"Eric Bross",-0.0409159725664206,2.76814250363972,3.6523925640815,-0.26377556433616
"Eric Darnell",0.145032346683559,0.121618220948377,-0.499420716344422,0.609267627165104
"Eric Leighton",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"Eric Nicholas",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"Eric Schaeffer",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"Eric Valette",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"Ericson Core",-0.0409159725664205,2.76814250363972,3.6523925640815,-0.26377556433616
"Etan Cohen",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"Ethan Coen",0.0176380467826081,0.16012455784676,-0.60926703852179,-0.838718708839892
"Ethan Maniquis",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"Eugenio Derbez",-0.300847702969768,0.256390400092715,-0.883882843965211,-4.45868454885238
"Evan Goldberg",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"F. Gary Gray",0.0813351967330833,0.140871389397569,-0.554343877433106,-0.114725540837394
"Fabián Bielinsky",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"Fede Alvarez",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"Fenton Bailey",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"Fernando León de Aranoa",-4.40158919518002,-2.49372632736262,1.48210934152022,0.321133522255129
"Fernando Meirelles",-0.00359433653421687,0.166542280663157,-0.627574758884685,-1.08004976484073
"Fina Torres",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"Finn Taylor",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"Florent-Emilio Siri",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"Floria Sigismondi",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"Florian Henckel von Donnersmarck",-0.00359433653421687,0.166542280663157,-0.627574758884685,-1.08004976484073
"Forest Whitaker",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"Francis Ford Coppola",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"Francis Lawrence",0.0558563367528933,0.148572656777245,-0.57631314186858,-0.404322808038393
"Franck Khalfoun",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"Franco Zeffirelli",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"François Girard",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"François Ozon",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"Frank Coraci",0.0919042554692788,0.877768016003047,0.686811649491556,0.3598267153076
"Frank Darabont",-0.00359433653421687,0.166542280663157,-0.627574758884685,-1.08004976484073
"Frank Marshall",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"Frank Miller",0.0830495736002322,1.00379298184549,0.884517043797553,0.318253229998016
"Frank Nissen",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"Frank Oz",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"Frank Whaley",-0.0409159725664206,2.76814250363972,3.6523925640815,-0.26377556433616
"Fred Durst",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"Fred Savage",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"Fred Schepisi",-4.40158919518002,-2.49372632736262,1.48210934152022,0.321133522255129
"Fred Wolf",0.052058187058569,1.44488036229405,1.57648592386854,0.172746031414472
"Frederik Du Chau",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"Gabor Csupo",-0.300847702969768,0.256390400092715,-0.883882843965211,-4.45868454885238
"Gabriele Muccino",0.0335623342702269,0.155311265734462,-0.595536248249619,-0.657720416839268
"Gareth Edwards",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"Gareth Evans",-0.300847702969768,0.256390400092715,-0.883882843965211,-4.45868454885238
"Garry Marshall",0.568633164823284,-0.434492808751935,-0.0686509502495079,0.408938834536567
"Garth Jennings",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"Gary Chapman",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"Gary David Goldberg",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"Gary Fleder",-0.764291961689157,-0.401450688713822,-0.103114704771493,0.551640806183109
"Gary Halvorson",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"Gary Hardwick",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"Gary McKendry",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"Gary Rogers",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"Gary Ross",-0.00359433653421687,0.166542280663157,-0.627574758884685,-1.08004976484073
"Gary Shore",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"Gary Trousdale",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"Gary Winick",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"Gaspar Noé",-4.40158919518002,-2.49372632736262,1.48210934152022,0.321133522255129
"Gavin Hood",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"Gavin O'Connor",0.0186666729028975,0.677877513315513,0.254049514216605,-0.578931446338646
"Genndy Tartakovsky",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"Geoffrey Sax",1.53466105054761,-0.501508241657047,3.08418010520074,-0.528404742785407
"George A. Romero",0.0830495736002322,1.00379298184549,0.884517043797553,0.318253229998016
"George Armitage",0.052058187058569,1.44488036229405,1.57648592386854,0.172746031414472
"George Clooney",-0.0779076781431046,0.189004310520546,-0.691651780154816,-1.92470846084364
"George Gallo",0.052058187058569,1.44488036229405,1.57648592386854,0.172746031414472
"George Hickenlooper",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"George Lucas",-0.00359433653421687,0.166542280663157,-0.627574758884685,-1.08004976484073
"George Miller",0.0985452668710637,0.783249291621213,0.538532603762059,0.391006829289788
"George Nolfi",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"George P. Cosmatos",-0.0409159725664206,2.76814250363972,3.6523925640815,-0.26377556433616
"George Ratliff",-0.0409159725664206,2.76814250363972,3.6523925640815,-0.26377556433616
"George Tillman Jr.",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"Gérard Krawczyk",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"Gil Junger",-0.0779076781431046,0.189004310520546,-0.691651780154816,-1.92470846084364
"Gil Kenan",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"Gilles Paquet-Brenner",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"Gillian Armstrong",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"Gina Prince-Bythewood",-0.0779076781431046,0.189004310520546,-0.691651780154816,-1.92470846084364
"Giuseppe Tornatore",-4.40158919518002,-2.49372632736262,1.48210934152022,0.321133522255129
"Glen Morgan",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"Glenn Ficarra",0.145032346683559,0.121618220948378,-0.499420716344422,0.609267627165104
"Gonzalo López-Gallego",3.11023807366163,-3.77115898695381,2.51596764631997,-0.793033921234655
"Goran Dukic",-4.40158919518002,-2.49372632736262,1.48210934152022,0.321133522255129
"Gordon Chan",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"Gore Verbinski",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"Graham Annable",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"Grant Heslov",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"Greg Berlanti",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"Greg Coolidge",3.11023807366163,-3.77115898695381,2.51596764631997,-0.793033921234655
"Greg Harrison",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"Greg Mottola",-0.0779076781431046,0.189004310520546,-0.691651780154816,-1.92470846084364
"Gregor Jordan",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"Gregory Hoblit",0.145032346683559,0.121618220948378,-0.499420716344422,0.609267627165104
"Gregory Jacobs",3.11023807366163,-3.77115898695381,2.51596764631997,-0.793033921234655
"Gregory Nava",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"Gregory Poirier",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"Griffin Dunne",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"Guillaume Canet",-2.12827842424823,-1.18605405320712,0.491344312587901,0.465200574710116
"Guillermo del Toro",0.0558563367528933,0.148572656777245,-0.57631314186858,-0.404322808038393
"Gurinder Chadha",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"Gus Van Sant",0.0335623342702269,0.155311265734462,-0.595536248249619,-0.657720416839268
"Guy Ritchie",-0.669478910782299,0.192901777318089,0.0750161371315045,-2.06985562289504
"Hal Haberman",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"Ham Tran",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"Hans Canosa",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"Harald Zwart",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"Hark Tsui",-0.0409159725664206,2.76814250363972,3.6523925640815,-0.26377556433616
"Harmony Korine",3.11023807366163,-3.77115898695381,2.51596764631997,-0.793033921234655
"Harold Becker",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"Harold Cronk",3.11023807366163,-3.77115898695381,2.51596764631997,-0.793033921234655
"Harold Ramis",0.145032346683559,0.121618220948377,-0.499420716344422,0.609267627165104
"Harry Elfont",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"Hayao Miyazaki",-1.37050816727097,-0.750163295155289,0.161089302943794,0.513222925528446
"Henry Alex Rubin",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"Henry Bean",-4.40158919518002,-2.49372632736262,1.48210934152022,0.321133522255129
"Henry Hobson",-0.0409159725664206,2.76814250363972,3.6523925640815,-0.26377556433616
"Henry Joost",3.11023807366164,-3.77115898695381,2.51596764631997,-0.793033921234655
"Henry Selick",0.052058187058569,1.44488036229405,1.57648592386854,0.172746031414472
"Hironobu Sakaguchi",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"Hitoshi Matsumoto",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"Howard Deutch",0.145032346683559,0.121618220948378,-0.499420716344422,0.609267627165104
"Hoyt Yeatman",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"Hsiao-Hsien Hou",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"Huck Botko",-0.0409159725664206,2.76814250363972,3.6523925640815,-0.26377556433616
"Hue Rhodes",-0.0409159725664206,2.76814250363972,3.6523925640815,-0.26377556433616
"Hugh Hudson",-0.0409159725664206,2.76814250363972,3.6523925640815,-0.26377556433616
"Hugh Johnson",-0.0409159725664206,2.76814250363972,3.6523925640815,-0.26377556433616
"Hugh Wilson",0.145032346683559,0.121618220948378,-0.499420716344422,0.609267627165104
"Hunter Richards",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"Hyung-rae Shim",-0.0409159725664205,2.76814250363972,3.6523925640815,-0.26377556433616
"Iain Softley",0.145032346683559,0.121618220948378,-0.499420716344422,0.609267627165104
"Ice Cube",3.11023807366163,-3.77115898695381,2.51596764631997,-0.793033921234655
"Igor Kovalyov",3.11023807366163,-3.77115898695381,2.51596764631997,-0.793033921234655
"Ira Sachs",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"Irwin Winkler",0.145032346683559,0.121618220948378,-0.499420716344422,0.609267627165104
"Isabel Coixet",-4.40158919518002,-2.49372632736262,1.48210934152022,0.321133522255129
"István Szabó",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"Ivan Reitman",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"J Blakeson",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"J.A. Bayona",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"J.B. Rogers",0.052058187058569,1.44488036229405,1.57648592386854,0.172746031414472
"J.C. Chandor",-2.12827842424823,-1.18605405320712,0.491344312587901,0.465200574710116
"J.J. Abrams",0.0335623342702269,0.155311265734462,-0.595536248249619,-0.657720416839268
"J.S. Cardone",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"Jacob Aaron Estes",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"Jacques Perrin",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"Jafar Panahi",-0.300847702969768,0.256390400092715,-0.883882843965211,-4.45868454885238
"Jake Kasdan",0.886333778428078,-0.85157608102717,0.254426374321677,0.258692240065164
"Jake Paltrow",-0.0409159725664206,2.76814250363972,3.6523925640815,-0.26377556433616
"Jake Schreier",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"Jamal Hill",-4.40158919518002,-2.49372632736262,1.48210934152022,0.321133522255129
"James Algar",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"James Bobin",0.145032346683559,0.121618220948378,-0.499420716344422,0.609267627165104
"James Cameron",-0.300847702969768,0.256390400092715,-0.883882843965211,-4.45868454885238
"James Cox",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"James DeMonaco",1.13343425567625,-1.17597418168569,0.505708737877044,0.141833777698518
"James Dodson",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"James Foley",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"James Gray",-0.991623038782336,-0.532217916129372,-0.00403820187826033,0.53723410093761
"James Gunn",0.145032346683559,0.121618220948378,-0.499420716344422,0.609267627165104
"James Isaac",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"James Ivory",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"James L. Brooks",-0.0655771096175432,1.04871704156027,0.756363001257289,-1.37106416200781
"James Mangold",0.0892973404768928,0.13846474334142,-0.54747848229702,-0.0242263948370818
"James Marsh",-0.300847702969768,0.256390400092715,-0.883882843965211,-4.45868454885238
"James Mather",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"James McTeigue",0.145032346683559,0.121618220948378,-0.499420716344422,0.609267627165104
"James Mottern",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"James Ponsoldt",-0.300847702969768,0.256390400092715,-0.883882843965211,-4.45868454885238
"James Toback",0.052058187058569,1.44488036229405,1.57648592386854,0.172746031414472
"James Wan",-0.046059103167867,0.179377726295951,-0.664190199610474,-1.56271187684239
"James Watkins",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"James Wong",0.0985452668710637,0.783249291621213,0.538532603762059,0.391006829289788
"Jamie Babbit",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"Jamie Blanks",1.6276352101726,-1.82477038300272,1.00827346498778,-0.0918831470347755
"Jamie Travis",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"Jan de Bont",0.0985452668710637,0.783249291621213,0.538532603762059,0.391006829289788
"Jane Campion",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"Janusz Kaminski",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"Jared Hess",1.6276352101726,-1.82477038300272,1.00827346498778,-0.0918831470347755
"Jason Alexander",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"Jason Bateman",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"Jason Eisener",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"Jason Friedberg",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"Jason Moore",-0.300847702969768,0.256390400092715,-0.883882843965211,-4.45868454885238
"Jason Reitman",-0.152221019751992,0.211466340377936,-0.755728801424948,-2.76936715684655
"Jason Zada",3.11023807366163,-3.77115898695381,2.51596764631997,-0.793033921234655
"Jaume Balagueró",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"Jaume Collet-Serra",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"Jay Chandrasekhar",0.0335623342702269,0.155311265734462,-0.595536248249619,-0.657720416839268
"Jay Duplass",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"Jay Roach",0.0176380467826081,0.16012455784676,-0.60926703852179,-0.838718708839892
"Jay Russell",-0.00359433653421687,0.166542280663157,-0.627574758884685,-1.08004976484073
"Je-kyu Kang",-4.40158919518002,-2.49372632736262,1.48210934152022,0.321133522255129
"Jean-François Richet",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"Jean-Jacques Annaud",-1.37050816727097,-0.750163295155289,0.161089302943794,0.513222925528446
"Jean-Marc Vallée",-1.66776153370652,-0.66031517572573,-0.0952187821367328,-2.86541185848321
"Jean-Marie Poiré",-0.0409159725664206,2.76814250363972,3.6523925640815,-0.26377556433616
"Jean-Paul Rappeneau",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"Jean-Pierre Jeunet",-2.58294057843459,-1.44758850803822,0.689497318374366,0.436387164219119
"Jeb Stuart",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"Jee-woon Kim",-2.12827842424823,-1.18605405320712,0.491344312587901,0.465200574710116
"Jeff Franklin",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"Jeff Garlin",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"Jeff Lowell",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"Jeff Nichols",0.145032346683559,0.121618220948378,-0.499420716344422,0.609267627165104
"Jeff Schaffer",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"Jeff Tremaine",-0.00359433653421687,0.166542280663157,-0.627574758884685,-1.08004976484073
"Jeff Wadlow",1.13343425567625,-1.17597418168569,0.505708737877044,0.141833777698518
"Jeffrey W. Byrd",-0.0409159725664206,2.76814250363972,3.6523925640815,-0.26377556433616
"Jennifer Flackett",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"Jennifer Yuh Nelson",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"Jeremy Saulnier",-2.12827842424823,-1.18605405320712,0.491344312587901,0.465200574710116
"Jerry Jameson",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"Jerry Zaks",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"Jerry Zucker",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"Jesse Dylan",0.145032346683559,0.121618220948378,-0.499420716344422,0.609267627165104
"Jesse Peretz",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"Jesse Vaughan",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"Jessie Nelson",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"Jessy Terrero",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"Jez Butterworth",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"Jill Sprecher",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"Jim Fall",3.11023807366163,-3.77115898695381,2.51596764631997,-0.793033921234655
"Jim Field Smith",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"Jim Gillespie",3.11023807366163,-3.77115898695381,2.51596764631997,-0.793033921234655
"Jim Hanon",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"Jim Mickle",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"Jim Sheridan",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"Jim Sonzero",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"Jimmy Hayward",0.052058187058569,1.44488036229405,1.57648592386854,0.172746031414472
"Jirí Menzel",-4.40158919518002,-2.49372632736262,1.48210934152022,0.321133522255129
"Joan Chen",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"Joby Harold",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"Jodie Foster",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"Jody Hill",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"Joe Berlinger",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"Joe Carnahan",0.145032346683559,0.121618220948378,-0.499420716344422,0.609267627165104
"Joe Charbanic",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
"Joe Cornish",0.145032346683558,0.121618220948378,-0.499420716344422,0.609267627165104
